comment_id,judge_id,provider,model,text,target_groups,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hate_speech
20010,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.","[""B""]",A,A,E,E,A,B,E,A,E,A
20011,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?","[""A"", ""B""]",A,A,E,E,A,B,E,A,E,A
20012,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26","[""A""]",A,A,E,E,A,E,E,D,E,A
20013,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself","[""D""]",A,A,E,D,C,B,B,A,E,A
20014,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant","[""A"", ""C""]",A,A,E,D,B,D,A,A,E,A
20015,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one.   URL""","[""A""]",A,A,E,E,A,E,A,A,E,A
20016,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,"[""A"", ""B"", ""C""]",A,A,E,E,A,E,B,A,E,A
20017,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.","[""A"", ""B"", ""C""]",A,A,E,E,A,E,B,A,E,A
20018,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…","[""B""]",A,A,E,E,A,E,A,A,E,A
20019,moonshot_kimi-k2.5,moonshot,kimi-k2.5,There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.,"[""A"", ""B""]",A,A,E,E,A,E,A,A,E,A
20020,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"They all need to be Kicked, taken out of our country. Obama brought them all in Illegally. Send the Trash back to there own country","[""C""]",A,A,E,E,A,E,B,A,E,A
20021,moonshot_kimi-k2.5,moonshot,kimi-k2.5,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,"[""A"", ""C""]",A,A,E,E,A,E,A,A,E,A
20022,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,"[""A"", ""C""]",A,A,E,E,A,E,B,B,E,A
20023,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Every gook in #LosAngeles should be deported or killed.,"[""A""]",A,A,E,E,A,E,E,E,E,A
20024,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Yes, in barbaric, authoritarian cultures that have since been condemned. Interesting that Christians desire to perpetuate the same idea.","[""B""]",A,A,D,D,A,B,A,A,D,A
20025,moonshot_kimi-k2.5,moonshot,kimi-k2.5,@L1LTR4P fucking losers wetbacks #SorryNotSorry,"[""A"", ""C""]",A,A,E,E,A,B,A,A,E,A
20026,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!","[""B"", ""D"", ""H""]",A,A,E,E,A,E,A,A,E,A
20027,moonshot_kimi-k2.5,moonshot,kimi-k2.5,do you have autism or something? why do you talk like a disgusting retard?,"[""G""]",A,A,E,E,A,B,A,A,E,A
20028,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Fucking fagot burn in hell,"[""E""]",A,A,E,E,C,B,B,A,E,A
20029,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Learn the fucking language you fucking useless immigrant.,"[""C""]",A,A,E,D,A,B,A,A,E,A
20032,moonshot_kimi-k2.5,moonshot,kimi-k2.5,shut the fuck up you dumb black bitch,"[""A"", ""D""]",A,A,E,E,B,B,A,A,E,A
20034,moonshot_kimi-k2.5,moonshot,kimi-k2.5,gay people should die,"[""E""]",A,A,E,E,A,D,E,E,E,A
20035,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Stupid Asian Bitch You're an idiot and you should go back to ching chong land,"[""A"", ""C""]",A,A,E,E,A,B,B,A,E,A
20036,moonshot_kimi-k2.5,moonshot,kimi-k2.5,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,"[""A""]",B,B,D,B,C,A,A,A,D,B
20037,moonshot_kimi-k2.5,moonshot,kimi-k2.5,A black person Acting scared of harmless Animals Just because..... What's new Dramatics are their specialty,"[""A""]",A,A,D,D,B,B,A,A,E,A
20038,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.","[""A"", ""C"", ""D""]",B,B,D,D,B,A,A,A,D,A
20039,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Black people cant take jokes #bigfacts Here come the I'm racist and downvotes proving this sentiment,"[""A""]",B,B,D,D,C,B,A,A,D,A
20040,moonshot_kimi-k2.5,moonshot,kimi-k2.5,holy shit i am just getting dunked on by a cripple this is unreal,"[""G""]",A,A,E,D,C,B,A,A,D,A
20041,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"I'm sure there were several others, but Islam is definitely the worst","[""B""]",A,A,D,C,A,A,A,A,E,A
20042,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"illegal immigrants =/= legal immigrants. in every other country in the world being ""anti-immigrant"" means you don't like either kind. but for some reason in america you get called even if you're only against the illegal kind.","[""C""]",B,C,A,A,C,A,A,A,C,B
20043,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"im ,i hate black people and minorities","[""A""]",A,A,E,D,C,A,A,A,E,A
20044,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"It's actually because men need to be funny to hook up with women. We train to be funny, whereas a lot of women comedians think people should laugh just because they are on stage and the audience should be supportive. If you aren't funny, we aren't going to laugh. I've heard great female comedians, but it's not hard to see why there are more male comedians. Girls don't need to be funny to have sex.","[""D""]",B,B,D,B,C,A,A,A,D,B
20046,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Men are still ten times more likely to die on the job. As we get more ""equality"", I don't see women taking dangerous jobs from men. Women are taking safe jobs from men so even more men will die on the job. If we were to have a another Vietnam (60,000 killed), 97% will be men. Men die earlier than women, but spending on woman's healthcare research (breast, ovarian cancer etc.) is four (4) times greater than the sending on mens healthcare research (prostate, testicular cancer etc.). The list goes on.","[""D""]",B,B,B,B,C,A,A,A,B,B
20047,moonshot_kimi-k2.5,moonshot,kimi-k2.5,i hate jews so much i wish the holocaust actually happened,"[""A"", ""B""]",A,A,E,E,A,E,E,E,E,A
20048,moonshot_kimi-k2.5,moonshot,kimi-k2.5,">Some incels give a lot but get nothing back   And so should be rewarded with pussy? Are you aware that said pussy is attached to a fully realized human being with the exact same natural rights to happiness as you? And that she does not deserve to be forced to have sex with anyone she finds undesirable?    Do you get that women have the same right to reject men that men have to reject women?    How committed are you to the belief that women are holes, rather than human beings deserving of respect?","[""D""]",D,E,A,A,C,A,A,A,B,B
20049,moonshot_kimi-k2.5,moonshot,kimi-k2.5,31 Black Women Who Died In Police Custody URL,"[""A"", ""D""]",B,C,A,A,C,A,A,A,C,B
20050,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"I don't care how threatened you feel, you can't go throwing respect for human rights and due process out the window and just blow a kid away to defend your shit. But this is america the free country founded on genocide and slavery where they hold people in prison camps for years without trial and property is worth more than life so","[""C""]",A,A,D,C,C,A,A,A,E,B
20051,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.","[""B"", ""H""]",A,A,D,D,C,B,B,B,E,B
20052,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"It's just really pointless and insulting to people who actually experience racism by implying our society is in need of a reminder that being a white person is okay. Because I doubt one genuine look at history would leave anyone wondering if ""being white"" in the U.S. will be perceived as a problem.  The very concept of on a personal level being okay with the fact you were born with the skin color you were born with is of course not racist. But the statement just makes it seem like white people are at risk to become some sort of outcasts.","[""A""]",B,B,C,B,C,A,A,A,D,B
20053,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"No, the chances of a muslim shooting you in America is almost nil. There are over 50K gun deaths every year christian USA. We should be focusing our attention on Christians and less on peace loving Muslims.","[""B""]",B,B,D,D,B,A,A,A,D,B
20054,moonshot_kimi-k2.5,moonshot,kimi-k2.5,oh that's cute. you didn't even read the thing you claim to support. there is nothing biologically inherent in women that would make them less adapt to do it work. thinking so does in fact make you 'crazy stupid'. sorry!,"[""D""]",B,D,A,A,C,A,A,A,B,B
20055,moonshot_kimi-k2.5,moonshot,kimi-k2.5,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,"[""A"", ""D""]",B,C,A,A,C,A,A,A,B,B
20056,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Trans culture is seeing that and knowing that you look amazing, but having dysphoria leave you feeling hollow and constantly on the verge of tears. URL","[""D""]",B,C,A,A,C,A,A,A,C,B
20057,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.","[""A"", ""B"", ""C"", ""H""]",A,A,E,E,A,E,E,E,E,A
20058,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence","[""D""]",B,D,A,A,C,A,A,A,B,B
20059,moonshot_kimi-k2.5,moonshot,kimi-k2.5,happy pride month i'm gay URL,"[""E""]",D,D,A,A,C,A,A,A,C,B
20060,moonshot_kimi-k2.5,moonshot,kimi-k2.5,I love that you enjoy being trans.,"[""D""]",E,D,A,A,C,A,A,A,B,B
20061,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"I, a Catholic and a Jesuit, am grateful for this Muslim holy season for challenging me to be a more dedicated child of God. URL","[""B""]",D,D,A,A,C,A,A,A,C,B
20062,moonshot_kimi-k2.5,moonshot,kimi-k2.5,I've always been proud of the Igbo tribe and our culture. Yesterday made me even more proud. You people are too fine abeg. #OgbakoUmuIgboDay,"[""A""]",E,E,A,A,C,A,A,A,C,B
20063,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍","[""D""]",A,A,D,D,C,B,A,A,D,A
20064,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Lailat al Miraj mubarak to all Muslims.. I'm wishing for everyone's peace & prosperity🤲🏻,"[""B""]",E,E,A,A,C,A,A,A,C,B
20065,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Notwithstanding Marriyum Aurangzeb sahiba's political standing in her own right, amongst the many positives that Maryam Nawaz brought to the Pakistani political arena, bringing our female politicians to the centre-stage is one of the most notable ones. #PakistanStandsWithMaryam URL","[""D""]",E,E,A,A,C,A,A,A,B,B
20066,moonshot_kimi-k2.5,moonshot,kimi-k2.5,NUGS lauds Ghanaian Muslims for their immense contribution to peace and progess - URL,"[""B"", ""C""]",E,E,A,A,C,A,A,A,B,B
20067,moonshot_kimi-k2.5,moonshot,kimi-k2.5,"Please help support nonbinary pride, add a #Twibbon now! URL","[""D""]",D,D,A,A,C,A,A,A,B,B
20068,moonshot_kimi-k2.5,moonshot,kimi-k2.5,trump is the only jews true friend. I hope trump will be the next US president and help Israel to kill all Palestinian fucking muslim. we will kill all muslim in the world.,"[""B"", ""C""]",A,A,E,E,A,E,E,E,E,A
20069,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Trans rights are human rights,"[""D""]",D,D,A,A,C,A,A,A,B,B
20070,moonshot_kimi-k2.5,moonshot,kimi-k2.5,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,"[""C"", ""H""]",A,A,E,E,B,B,A,A,E,B
20001,openai_gpt-5.4_medium,openai,gpt-5.4,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,"[""A""]",A,A,E,E,B,B,E,E,E,A
20002,openai_gpt-5.4_medium,openai,gpt-5.4,"yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them","[""A"", ""B"", ""C""]",A,A,E,E,A,E,E,E,E,A
20003,openai_gpt-5.4_medium,openai,gpt-5.4,#whitepower...I'll hang you nigger,"[""A""]",A,A,E,E,B,D,E,A,E,A
20004,openai_gpt-5.4_medium,openai,gpt-5.4,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,"[""D"", ""G""]",A,A,E,D,B,B,E,A,E,A
20005,openai_gpt-5.4_medium,openai,gpt-5.4,"Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL","[""I""]",A,C,C,C,C,A,A,A,C,B
20006,openai_gpt-5.4_medium,openai,gpt-5.4,DO YOU SEE HOW QUICK THE PROSECUTED THAT BLACK COP IN MPLS. MN. FOR KILLING THAT WHITE NIGGA??? GUESS BARR HAND A HAND IN THAT TO HUH. THESE NIGGA'S ARE GONNA GET THEIR DAY!!,"[""A""]",A,A,E,D,B,B,A,A,E,A
20007,openai_gpt-5.4_medium,openai,gpt-5.4,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,"[""A"", ""C""]",A,A,E,E,A,E,D,A,E,A
20008,openai_gpt-5.4_medium,openai,gpt-5.4,Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,"[""A"", ""D""]",A,A,E,E,B,B,B,A,E,A
20009,openai_gpt-5.4_medium,openai,gpt-5.4,"GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!","[""B""]",A,A,E,E,A,D,E,D,E,A
20010,openai_gpt-5.4_medium,openai,gpt-5.4,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.","[""B""]",A,A,E,E,A,B,D,A,E,A
20011,openai_gpt-5.4_medium,openai,gpt-5.4,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?","[""A"", ""B""]",A,A,E,E,B,B,E,A,E,A
20012,openai_gpt-5.4_medium,openai,gpt-5.4,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26","[""A""]",A,A,E,E,A,D,E,D,E,A
20013,openai_gpt-5.4_medium,openai,gpt-5.4,"At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself","[""D""]",A,A,E,E,B,A,D,A,E,A
20014,openai_gpt-5.4_medium,openai,gpt-5.4,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant","[""C""]",A,A,E,E,B,D,A,A,E,A
20015,openai_gpt-5.4_medium,openai,gpt-5.4,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one.   URL""","[""A""]",A,A,E,E,A,E,A,A,E,A
20016,openai_gpt-5.4_medium,openai,gpt-5.4,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,"[""A"", ""B"", ""C""]",A,A,E,E,A,E,A,A,E,A
20017,openai_gpt-5.4_medium,openai,gpt-5.4,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.","[""A"", ""B"", ""C""]",A,A,E,E,A,E,B,A,E,A
20018,openai_gpt-5.4_medium,openai,gpt-5.4,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…","[""B""]",A,A,E,E,A,E,A,A,E,A
20019,openai_gpt-5.4_medium,openai,gpt-5.4,There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.,"[""A"", ""B""]",A,A,E,E,A,E,A,A,E,A
20020,openai_gpt-5.4_medium,openai,gpt-5.4,"They all need to be Kicked, taken out of our country. Obama brought them all in Illegally. Send the Trash back to there own country","[""C""]",A,A,E,E,A,E,B,A,E,A
20021,openai_gpt-5.4_medium,openai,gpt-5.4,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,"[""A"", ""C""]",A,A,E,E,A,E,A,A,E,A
20022,openai_gpt-5.4_medium,openai,gpt-5.4,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,"[""A"", ""C""]",A,A,E,E,A,E,A,A,E,A
20023,openai_gpt-5.4_medium,openai,gpt-5.4,Every gook in #LosAngeles should be deported or killed.,"[""A"", ""C""]",A,A,E,E,A,D,E,E,E,A
20024,openai_gpt-5.4_medium,openai,gpt-5.4,"Yes, in barbaric, authoritarian cultures that have since been condemned. Interesting that Christians desire to perpetuate the same idea.","[""B""]",B,A,D,D,B,A,A,A,D,A
20025,openai_gpt-5.4_medium,openai,gpt-5.4,@L1LTR4P fucking losers wetbacks #SorryNotSorry,"[""A"", ""C""]",A,A,E,D,B,B,A,A,E,A
20026,openai_gpt-5.4_medium,openai,gpt-5.4,"Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!","[""H""]",A,A,E,E,A,D,A,A,E,A
20027,openai_gpt-5.4_medium,openai,gpt-5.4,do you have autism or something? why do you talk like a disgusting retard?,"[""G""]",A,A,E,E,A,B,A,A,E,A
20028,openai_gpt-5.4_medium,openai,gpt-5.4,Fucking fagot burn in hell,"[""E""]",A,A,E,E,C,A,B,A,E,A
20029,openai_gpt-5.4_medium,openai,gpt-5.4,Learn the fucking language you fucking useless immigrant.,"[""C""]",A,A,E,E,B,A,A,A,E,A
20030,openai_gpt-5.4_medium,openai,gpt-5.4,Looks like a nigger with their typical retarded haircuts,"[""A"", ""G""]",A,A,E,D,B,B,A,A,E,A
20031,openai_gpt-5.4_medium,openai,gpt-5.4,"Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER OBOAMA!","[""A"", ""H""]",A,A,E,E,B,B,A,A,E,A
20032,openai_gpt-5.4_medium,openai,gpt-5.4,shut the fuck up you dumb black bitch,"[""A"", ""D""]",A,A,E,E,B,A,A,A,E,A
20033,openai_gpt-5.4_medium,openai,gpt-5.4,"STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE","[""A"", ""B""]",A,A,E,E,A,B,A,A,E,A
20034,openai_gpt-5.4_medium,openai,gpt-5.4,gay people should die,"[""E""]",A,A,E,E,A,B,E,E,E,A
20035,openai_gpt-5.4_medium,openai,gpt-5.4,Stupid Asian Bitch You're an idiot and you should go back to ching chong land,"[""A""]",A,A,E,E,B,B,A,A,E,A
20036,openai_gpt-5.4_medium,openai,gpt-5.4,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,"[""A""]",B,C,B,B,C,A,A,A,C,B
20037,openai_gpt-5.4_medium,openai,gpt-5.4,A black person Acting scared of harmless Animals Just because..... What's new Dramatics are their specialty,"[""A""]",A,A,E,D,B,A,A,A,D,A
20038,openai_gpt-5.4_medium,openai,gpt-5.4,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.","[""A"", ""D""]",A,A,E,D,B,A,A,A,D,A
20039,openai_gpt-5.4_medium,openai,gpt-5.4,Black people cant take jokes #bigfacts Here come the I'm racist and downvotes proving this sentiment,"[""A""]",B,B,D,D,B,A,A,A,D,A
20040,openai_gpt-5.4_medium,openai,gpt-5.4,holy shit i am just getting dunked on by a cripple this is unreal,"[""G""]",A,A,E,D,B,B,A,A,D,A
20041,openai_gpt-5.4_medium,openai,gpt-5.4,"I'm sure there were several others, but Islam is definitely the worst","[""B""]",A,A,D,D,A,A,A,A,D,A
20042,openai_gpt-5.4_medium,openai,gpt-5.4,"illegal immigrants =/= legal immigrants. in every other country in the world being ""anti-immigrant"" means you don't like either kind. but for some reason in america you get called even if you're only against the illegal kind.","[""C""]",B,B,B,B,C,A,A,A,D,B
20043,openai_gpt-5.4_medium,openai,gpt-5.4,"im ,i hate black people and minorities","[""A""]",A,A,D,D,C,A,A,A,E,A
20044,openai_gpt-5.4_medium,openai,gpt-5.4,"It's actually because men need to be funny to hook up with women. We train to be funny, whereas a lot of women comedians think people should laugh just because they are on stage and the audience should be supportive. If you aren't funny, we aren't going to laugh. I've heard great female comedians, but it's not hard to see why there are more male comedians. Girls don't need to be funny to have sex.","[""D""]",B,B,D,D,B,A,A,A,D,A
20045,openai_gpt-5.4_medium,openai,gpt-5.4,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,"[""A"", ""B""]",A,A,E,E,A,D,E,E,E,A
20046,openai_gpt-5.4_medium,openai,gpt-5.4,"Men are still ten times more likely to die on the job. As we get more ""equality"", I don't see women taking dangerous jobs from men. Women are taking safe jobs from men so even more men will die on the job. If we were to have a another Vietnam (60,000 killed), 97% will be men. Men die earlier than women, but spending on woman's healthcare research (breast, ovarian cancer etc.) is four (4) times greater than the sending on mens healthcare research (prostate, testicular cancer etc.). The list goes on.","[""D""]",B,B,B,B,C,A,A,A,D,B
20047,openai_gpt-5.4_medium,openai,gpt-5.4,i hate jews so much i wish the holocaust actually happened,"[""A"", ""B""]",A,A,E,E,A,B,E,E,E,A
20048,openai_gpt-5.4_medium,openai,gpt-5.4,">Some incels give a lot but get nothing back   And so should be rewarded with pussy? Are you aware that said pussy is attached to a fully realized human being with the exact same natural rights to happiness as you? And that she does not deserve to be forced to have sex with anyone she finds undesirable?    Do you get that women have the same right to reject men that men have to reject women?    How committed are you to the belief that women are holes, rather than human beings deserving of respect?","[""D""]",B,E,A,A,C,A,A,A,A,B
20049,openai_gpt-5.4_medium,openai,gpt-5.4,31 Black Women Who Died In Police Custody URL,"[""A"", ""D""]",B,C,A,A,C,A,A,A,C,B
20050,openai_gpt-5.4_medium,openai,gpt-5.4,"I don't care how threatened you feel, you can't go throwing respect for human rights and due process out the window and just blow a kid away to defend your shit. But this is america the free country founded on genocide and slavery where they hold people in prison camps for years without trial and property is worth more than life so","[""C""]",A,A,D,D,B,A,A,A,D,B
20051,openai_gpt-5.4_medium,openai,gpt-5.4,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.","[""B"", ""H""]",A,A,E,D,B,A,A,A,E,A
20052,openai_gpt-5.4_medium,openai,gpt-5.4,"It's just really pointless and insulting to people who actually experience racism by implying our society is in need of a reminder that being a white person is okay. Because I doubt one genuine look at history would leave anyone wondering if ""being white"" in the U.S. will be perceived as a problem.  The very concept of on a personal level being okay with the fact you were born with the skin color you were born with is of course not racist. But the statement just makes it seem like white people are at risk to become some sort of outcasts.","[""A""]",B,C,B,B,C,A,A,A,C,B
20053,openai_gpt-5.4_medium,openai,gpt-5.4,"No, the chances of a muslim shooting you in America is almost nil. There are over 50K gun deaths every year christian USA. We should be focusing our attention on Christians and less on peace loving Muslims.","[""B""]",B,B,D,D,B,A,A,A,D,A
20054,openai_gpt-5.4_medium,openai,gpt-5.4,oh that's cute. you didn't even read the thing you claim to support. there is nothing biologically inherent in women that would make them less adapt to do it work. thinking so does in fact make you 'crazy stupid'. sorry!,"[""D""]",B,D,A,A,C,A,A,A,B,B
20055,openai_gpt-5.4_medium,openai,gpt-5.4,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,"[""A"", ""D""]",B,D,A,A,C,A,A,A,B,B
20056,openai_gpt-5.4_medium,openai,gpt-5.4,"Trans culture is seeing that and knowing that you look amazing, but having dysphoria leave you feeling hollow and constantly on the verge of tears. URL","[""D""]",B,D,A,A,C,A,A,A,B,B
20057,openai_gpt-5.4_medium,openai,gpt-5.4,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.","[""A"", ""B"", ""C"", ""H""]",A,A,E,E,A,E,E,E,E,A
20058,openai_gpt-5.4_medium,openai,gpt-5.4,"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence","[""D""]",B,D,A,A,C,A,A,A,B,B
20059,openai_gpt-5.4_medium,openai,gpt-5.4,happy pride month i'm gay URL,"[""E""]",D,D,A,A,C,A,A,A,B,B
